settore10-A1	II	1,2,3,5	0.657	0.724	0.689
settore11-A1	I	1,2,3,5	0.677	0.700	0.689
settore13-D4	I+II	1,2,3,5	0.697	0.681	0.689
settore12-H3	II	1,2,3,5	0.675	0.701	0.688
settore10-F3	I+II	1,2,3,5	0.667	0.708	0.687
settore03-B1	I+II	1,2,3,5	0.676	0.695	0.685
settore09-E2	I+II	1,2,3,5	0.679	0.691	0.685
settore06-D6	I	1,2,3,5	0.646	0.724	0.683
settore06-E2	I	1,2,3,5	0.683	0.683	0.683
settore13-D4	I	1,2,3,5	0.672	0.694	0.683
settore03-C1	II	1,2,3,5	0.689	0.676	0.682
settore05-A1	I	1,2,3,5	0.681	0.681	0.681
settore03-A2	II	1,2,3,5	0.655	0.708	0.681
settore13-C1	I+II	1,2,3,5	0.645	0.722	0.681
settore03-A2	I+II	1,2,3,5	0.665	0.695	0.680
settore06-A4	I+II	1,2,3,5	0.646	0.713	0.678
settore09-A1	II	1,2,3,5	0.649	0.709	0.678
settore07-H2	II	1,2,3,5	0.629	0.733	0.677
settore11-C1	I	1,2,3,5	0.710	0.647	0.677
settore03-D2	II	1,2,3,5	0.667	0.688	0.677
settore07-H4	I+II	1,2,3,5	0.639	0.719	0.676
settore13-C1	I	1,2,3,5	0.692	0.659	0.675
settore10-N1	II	1,2,3,5	0.638	0.717	0.675
settore03-D2	I+II	1,2,3,5	0.683	0.667	0.675
settore13-D2	II	1,2,3,5	0.649	0.694	0.671
settore06-D5	I+II	1,2,3,5	0.676	0.667	0.671
settore13-D4	II	1,2,3,5	0.658	0.685	0.671
settore11-E1	I+II	1,2,3,5	0.667	0.669	0.668
settore06-D4	II	1,2,3,5	0.654	0.680	0.667
settore09-G1	I+II	1,2,3,5	0.646	0.689	0.667
settore03-C2	I	1,2,3,5	0.680	0.654	0.667
settore06-A4	I	1,2,3,5	0.619	0.722	0.667
settore04-A2	II	1,2,3,5	0.602	0.746	0.667
settore10-G1	I	1,2,3,5	0.661	0.672	0.667
settore06-D5	I	1,2,3,5	0.640	0.696	0.667
settore07-E1	I	1,2,3,5	0.659	0.675	0.667
settore10-E1	II	1,2,3,5	0.600	0.750	0.667
